"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"2013"	"2013"	"41 years"	"41"	"Female"	"F"	2059671
	"2013"	"2013"	"41 years"	"41"	"Male"	"M"	2028639
	"2013"	"2013"	"42 years"	"42"	"Female"	"F"	2180783
	"2013"	"2013"	"42 years"	"42"	"Male"	"M"	2145556
	"2013"	"2013"	"43 years"	"43"	"Female"	"F"	2201024
	"2013"	"2013"	"43 years"	"43"	"Male"	"M"	2183199
	"2013"	"2013"	"44 years"	"44"	"Female"	"F"	2091171
	"2013"	"2013"	"44 years"	"44"	"Male"	"M"	2066527
	"2013"	"2013"	"45 years"	"45"	"Female"	"F"	2051068
	"2013"	"2013"	"45 years"	"45"	"Male"	"M"	2022922
	"2013"	"2013"	"46 years"	"46"	"Female"	"F"	2061046
	"2013"	"2013"	"46 years"	"46"	"Male"	"M"	2020432
	"2013"	"2013"	"47 years"	"47"	"Female"	"F"	2100016
	"2013"	"2013"	"47 years"	"47"	"Male"	"M"	2060845
	"2013"	"2013"	"48 years"	"48"	"Female"	"F"	2230153
	"2013"	"2013"	"48 years"	"48"	"Male"	"M"	2184269
	"2013"	"2013"	"49 years"	"49"	"Female"	"F"	2281755
	"2013"	"2013"	"49 years"	"49"	"Male"	"M"	2217227
	"2013"	"2013"	"50 years"	"50"	"Female"	"F"	2285878
	"2013"	"2013"	"50 years"	"50"	"Male"	"M"	2212536
	"2013"	"2013"	"51 years"	"51"	"Female"	"F"	2285165
	"2013"	"2013"	"51 years"	"51"	"Male"	"M"	2206416
	"2013"	"2013"	"52 years"	"52"	"Female"	"F"	2319850
	"2013"	"2013"	"52 years"	"52"	"Male"	"M"	2229395
	"2013"	"2013"	"53 years"	"53"	"Female"	"F"	2336743
	"2013"	"2013"	"53 years"	"53"	"Male"	"M"	2254371
	"2013"	"2013"	"54 years"	"54"	"Female"	"F"	2268886
	"2013"	"2013"	"54 years"	"54"	"Male"	"M"	2170932
	"2013"	"2013"	"55 years"	"55"	"Female"	"F"	2261280
	"2013"	"2013"	"55 years"	"55"	"Male"	"M"	2154804
	"2013"	"2013"	"56 years"	"56"	"Female"	"F"	2244145
	"2013"	"2013"	"56 years"	"56"	"Male"	"M"	2124894
	"2013"	"2013"	"57 years"	"57"	"Female"	"F"	2171187
	"2013"	"2013"	"57 years"	"57"	"Male"	"M"	2043613
	"2013"	"2013"	"58 years"	"58"	"Female"	"F"	2156921
	"2013"	"2013"	"58 years"	"58"	"Male"	"M"	2024176
	"2013"	"2013"	"59 years"	"59"	"Female"	"F"	2080634
	"2013"	"2013"	"59 years"	"59"	"Male"	"M"	1931948
	"2013"	"2013"	"60 years"	"60"	"Female"	"F"	2007401
	"2013"	"2013"	"60 years"	"60"	"Male"	"M"	1855661
	"2013"	"2013"	"61 years"	"61"	"Female"	"F"	1932923
	"2013"	"2013"	"61 years"	"61"	"Male"	"M"	1782626
	"2013"	"2013"	"62 years"	"62"	"Female"	"F"	1882345
	"2013"	"2013"	"62 years"	"62"	"Male"	"M"	1721433
	"2013"	"2013"	"63 years"	"63"	"Female"	"F"	1839750
	"2013"	"2013"	"63 years"	"63"	"Male"	"M"	1682100
	"2013"	"2013"	"64 years"	"64"	"Female"	"F"	1790064
	"2013"	"2013"	"64 years"	"64"	"Male"	"M"	1628760
	"2013"	"2013"	"65 years"	"65"	"Female"	"F"	1773411
	"2013"	"2013"	"65 years"	"65"	"Male"	"M"	1612196
	"2013"	"2013"	"66 years"	"66"	"Female"	"F"	1849981
	"2013"	"2013"	"66 years"	"66"	"Male"	"M"	1680123
	"2013"	"2013"	"67 years"	"67"	"Female"	"F"	1375336
	"2013"	"2013"	"67 years"	"67"	"Male"	"M"	1232792
	"2013"	"2013"	"68 years"	"68"	"Female"	"F"	1363565
	"2013"	"2013"	"68 years"	"68"	"Male"	"M"	1209967
	"2013"	"2013"	"69 years"	"69"	"Female"	"F"	1334295
	"2013"	"2013"	"69 years"	"69"	"Male"	"M"	1172670
	"2013"	"2013"	"70 years"	"70"	"Female"	"F"	1370105
	"2013"	"2013"	"70 years"	"70"	"Male"	"M"	1195576
	"2013"	"2013"	"71 years"	"71"	"Female"	"F"	1202520
	"2013"	"2013"	"71 years"	"71"	"Male"	"M"	1035751
	"2013"	"2013"	"72 years"	"72"	"Female"	"F"	1108680
	"2013"	"2013"	"72 years"	"72"	"Male"	"M"	937575
	"2013"	"2013"	"73 years"	"73"	"Female"	"F"	1053216
	"2013"	"2013"	"73 years"	"73"	"Male"	"M"	882714
	"2013"	"2013"	"74 years"	"74"	"Female"	"F"	992301
	"2013"	"2013"	"74 years"	"74"	"Male"	"M"	829486
	"2013"	"2013"	"75 years"	"75"	"Female"	"F"	959031
	"2013"	"2013"	"75 years"	"75"	"Male"	"M"	785510
	"2013"	"2013"	"76 years"	"76"	"Female"	"F"	891141
	"2013"	"2013"	"76 years"	"76"	"Male"	"M"	717038
	"2013"	"2013"	"77 years"	"77"	"Female"	"F"	857844
	"2013"	"2013"	"77 years"	"77"	"Male"	"M"	677758
	"2013"	"2013"	"78 years"	"78"	"Female"	"F"	831150
	"2013"	"2013"	"78 years"	"78"	"Male"	"M"	640655
	"2013"	"2013"	"79 years"	"79"	"Female"	"F"	751775
	"2013"	"2013"	"79 years"	"79"	"Male"	"M"	569297
	"2013"	"2013"	"80 years"	"80"	"Female"	"F"	734982
	"2013"	"2013"	"80 years"	"80"	"Male"	"M"	541961
	"2013"	"2013"	"81 years"	"81"	"Female"	"F"	709063
	"2013"	"2013"	"81 years"	"81"	"Male"	"M"	509182
	"2013"	"2013"	"82 years"	"82"	"Female"	"F"	683116
	"2013"	"2013"	"82 years"	"82"	"Male"	"M"	475864
	"2013"	"2013"	"83 years"	"83"	"Female"	"F"	663443
	"2013"	"2013"	"83 years"	"83"	"Male"	"M"	446081
	"2013"	"2013"	"84 years"	"84"	"Female"	"F"	605278
	"2013"	"2013"	"84 years"	"84"	"Male"	"M"	393321
	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	3979042
	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	2035352
	"2014"	"2014"	"< 1 year"	"0"	"Female"	"F"	1930647
	"2014"	"2014"	"< 1 year"	"0"	"Male"	"M"	2024727
	"2014"	"2014"	"1 year"	"1"	"Female"	"F"	1931093
	"2014"	"2014"	"1 year"	"1"	"Male"	"M"	2018990
	"2014"	"2014"	"2 years"	"2"	"Female"	"F"	1935586
	"2014"	"2014"	"2 years"	"2"	"Male"	"M"	2024077
	"2014"	"2014"	"3 years"	"3"	"Female"	"F"	1957414
	"2014"	"2014"	"3 years"	"3"	"Male"	"M"	2049546
	"2014"	"2014"	"4 years"	"4"	"Female"	"F"	1961287
	"2014"	"2014"	"4 years"	"4"	"Male"	"M"	2044177
	"2014"	"2014"	"5 years"	"5"	"Female"	"F"	1962397
	"2014"	"2014"	"5 years"	"5"	"Male"	"M"	2043760
	"2014"	"2014"	"6 years"	"6"	"Female"	"F"	2024532
	"2014"	"2014"	"6 years"	"6"	"Male"	"M"	2110347
	"2014"	"2014"	"7 years"	"7"	"Female"	"F"	2031875
	"2014"	"2014"	"7 years"	"7"	"Male"	"M"	2122075
	"2014"	"2014"	"8 years"	"8"	"Female"	"F"	2014648
	"2014"	"2014"	"8 years"	"8"	"Male"	"M"	2105020
	"2014"	"2014"	"9 years"	"9"	"Female"	"F"	2010198
	"2014"	"2014"	"9 years"	"9"	"Male"	"M"	2096966
	"2014"	"2014"	"10 years"	"10"	"Female"	"F"	2015884
	"2014"	"2014"	"10 years"	"10"	"Male"	"M"	2099241
	"2014"	"2014"	"11 years"	"11"	"Female"	"F"	2002013
	"2014"	"2014"	"11 years"	"11"	"Male"	"M"	2082768
	"2014"	"2014"	"12 years"	"12"	"Female"	"F"	1993350
	"2014"	"2014"	"12 years"	"12"	"Male"	"M"	2074274
	"2014"	"2014"	"13 years"	"13"	"Female"	"F"	2040798
	"2014"	"2014"	"13 years"	"13"	"Male"	"M"	2127422
	"2014"	"2014"	"14 years"	"14"	"Female"	"F"	2067756
	"2014"	"2014"	"14 years"	"14"	"Male"	"M"	2163455
	"2014"	"2014"	"15 years"	"15"	"Female"	"F"	2034570
	"2014"	"2014"	"15 years"	"15"	"Male"	"M"	2127798
	"2014"	"2014"	"16 years"	"16"	"Female"	"F"	2035868
	"2014"	"2014"	"16 years"	"16"	"Male"	"M"	2130091
	"2014"	"2014"	"17 years"	"17"	"Female"	"F"	2045313
	"2014"	"2014"	"17 years"	"17"	"Male"	"M"	2137191
	"2014"	"2014"	"18 years"	"18"	"Female"	"F"	2059578
	"2014"	"2014"	"18 years"	"18"	"Male"	"M"	2162874
	"2014"	"2014"	"19 years"	"19"	"Female"	"F"	2104093
	"2014"	"2014"	"19 years"	"19"	"Male"	"M"	2219002
	"2014"	"2014"	"20 years"	"20"	"Female"	"F"	2146587
	"2014"	"2014"	"20 years"	"20"	"Male"	"M"	2268252
	"2014"	"2014"	"21 years"	"21"	"Female"	"F"	2175780
	"2014"	"2014"	"21 years"	"21"	"Male"	"M"	2309234
	"2014"	"2014"	"22 years"	"22"	"Female"	"F"	2241847
	"2014"	"2014"	"22 years"	"22"	"Male"	"M"	2366562
	"2014"	"2014"	"23 years"	"23"	"Female"	"F"	2296538
	"2014"	"2014"	"23 years"	"23"	"Male"	"M"	2398863
	"2014"	"2014"	"24 years"	"24"	"Female"	"F"	2298719
	"2014"	"2014"	"24 years"	"24"	"Male"	"M"	2389936
	"2014"	"2014"	"25 years"	"25"	"Female"	"F"	2210331
	"2014"	"2014"	"25 years"	"25"	"Male"	"M"	2293218
	"2014"	"2014"	"26 years"	"26"	"Female"	"F"	2162854
	"2014"	"2014"	"26 years"	"26"	"Male"	"M"	2236298
	"2014"	"2014"	"27 years"	"27"	"Female"	"F"	2128895
	"2014"	"2014"	"27 years"	"27"	"Male"	"M"	2196440
	"2014"	"2014"	"28 years"	"28"	"Female"	"F"	2141696
	"2014"	"2014"	"28 years"	"28"	"Male"	"M"	2203703
	"2014"	"2014"	"29 years"	"29"	"Female"	"F"	2167415
	"2014"	"2014"	"29 years"	"29"	"Male"	"M"	2215321
	"2014"	"2014"	"30 years"	"30"	"Female"	"F"	2109284
	"2014"	"2014"	"30 years"	"30"	"Male"	"M"	2138140
	"2014"	"2014"	"31 years"	"31"	"Female"	"F"	2147473
	"2014"	"2014"	"31 years"	"31"	"Male"	"M"	2167689
	"2014"	"2014"	"32 years"	"32"	"Female"	"F"	2151951
	"2014"	"2014"	"32 years"	"32"	"Male"	"M"	2163340
	"2014"	"2014"	"33 years"	"33"	"Female"	"F"	2132658
	"2014"	"2014"	"33 years"	"33"	"Male"	"M"	2137164
	"2014"	"2014"	"34 years"	"34"	"Female"	"F"	2167457
	"2014"	"2014"	"34 years"	"34"	"Male"	"M"	2188438
	"2014"	"2014"	"35 years"	"35"	"Female"	"F"	2043274
	"2014"	"2014"	"35 years"	"35"	"Male"	"M"	2043462
	"2014"	"2014"	"36 years"	"36"	"Female"	"F"	2006279
	"2014"	"2014"	"36 years"	"36"	"Male"	"M"	2001265
	"2014"	"2014"	"37 years"	"37"	"Female"	"F"	1992537
	"2014"	"2014"	"37 years"	"37"	"Male"	"M"	1975263
	"2014"	"2014"	"38 years"	"38"	"Female"	"F"	1933850
	"2014"	"2014"	"38 years"	"38"	"Male"	"M"	1918547
	"2014"	"2014"	"39 years"	"39"	"Female"	"F"	1990967
	"2014"	"2014"	"39 years"	"39"	"Male"	"M"	1982316
	"2014"	"2014"	"40 years"	"40"	"Female"	"F"	1937498
	"2014"	"2014"	"40 years"	"40"	"Male"	"M"	1912922
	"2014"	"2014"	"41 years"	"41"	"Female"	"F"	1974229
	"2014"	"2014"	"41 years"	"41"	"Male"	"M"	1936948
	"2014"	"2014"	"42 years"	"42"	"Female"	"F"	2061358
	"2014"	"2014"	"42 years"	"42"	"Male"	"M"	2028031
	"2014"	"2014"	"43 years"	"43"	"Female"	"F"	2181556
	"2014"	"2014"	"43 years"	"43"	"Male"	"M"	2143592
	"2014"	"2014"	"44 years"	"44"	"Female"	"F"	2201260
	"2014"	"2014"	"44 years"	"44"	"Male"	"M"	2180320
	"2014"	"2014"	"45 years"	"45"	"Female"	"F"	2090949
	"2014"	"2014"	"45 years"	"45"	"Male"	"M"	2063246
	"2014"	"2014"	"46 years"	"46"	"Female"	"F"	2050177
	"2014"	"2014"	"46 years"	"46"	"Male"	"M"	2018819
	"2014"	"2014"	"47 years"	"47"	"Female"	"F"	2059610
	"2014"	"2014"	"47 years"	"47"	"Male"	"M"	2015798
	"2014"	"2014"	"48 years"	"48"	"Female"	"F"	2097847
	"2014"	"2014"	"48 years"	"48"	"Male"	"M"	2054790
	"2014"	"2014"	"49 years"	"49"	"Female"	"F"	2226979
	"2014"	"2014"	"49 years"	"49"	"Male"	"M"	2176750
	"2014"	"2014"	"50 years"	"50"	"Female"	"F"	2277494
	"2014"	"2014"	"50 years"	"50"	"Male"	"M"	2208358
	"2014"	"2014"	"51 years"	"51"	"Female"	"F"	2280564
	"2014"	"2014"	"51 years"	"51"	"Male"	"M"	2202001
	"2014"	"2014"	"52 years"	"52"	"Female"	"F"	2279103
	"2014"	"2014"	"52 years"	"52"	"Male"	"M"	2194872
	"2014"	"2014"	"53 years"	"53"	"Female"	"F"	2313204
	"2014"	"2014"	"53 years"	"53"	"Male"	"M"	2216526
	"2014"	"2014"	"54 years"	"54"	"Female"	"F"	2329478
	"2014"	"2014"	"54 years"	"54"	"Male"	"M"	2240204
	"2014"	"2014"	"55 years"	"55"	"Female"	"F"	2260860
	"2014"	"2014"	"55 years"	"55"	"Male"	"M"	2155747
	"2014"	"2014"	"56 years"	"56"	"Female"	"F"	2252318
	"2014"	"2014"	"56 years"	"56"	"Male"	"M"	2138041
	"2014"	"2014"	"57 years"	"57"	"Female"	"F"	2234606
	"2014"	"2014"	"57 years"	"57"	"Male"	"M"	2107047
	"2014"	"2014"	"58 years"	"58"	"Female"	"F"	2161357
	"2014"	"2014"	"58 years"	"58"	"Male"	"M"	2025097
	"2014"	"2014"	"59 years"	"59"	"Female"	"F"	2146587
	"2014"	"2014"	"59 years"	"59"	"Male"	"M"	2004835
	"2014"	"2014"	"60 years"	"60"	"Female"	"F"	2069751
	"2014"	"2014"	"60 years"	"60"	"Male"	"M"	1912060
	"2014"	"2014"	"61 years"	"61"	"Female"	"F"	1995820
	"2014"	"2014"	"61 years"	"61"	"Male"	"M"	1834870
	"2014"	"2014"	"62 years"	"62"	"Female"	"F"	1920821
	"2014"	"2014"	"62 years"	"62"	"Male"	"M"	1761105
	"2014"	"2014"	"63 years"	"63"	"Female"	"F"	1869394
	"2014"	"2014"	"63 years"	"63"	"Male"	"M"	1699065
	"2014"	"2014"	"64 years"	"64"	"Female"	"F"	1826035
	"2014"	"2014"	"64 years"	"64"	"Male"	"M"	1659327
	"2014"	"2014"	"65 years"	"65"	"Female"	"F"	1775234
	"2014"	"2014"	"65 years"	"65"	"Male"	"M"	1605339
	"2014"	"2014"	"66 years"	"66"	"Female"	"F"	1757088
	"2014"	"2014"	"66 years"	"66"	"Male"	"M"	1587476
	"2014"	"2014"	"67 years"	"67"	"Female"	"F"	1831276
	"2014"	"2014"	"67 years"	"67"	"Male"	"M"	1652436
	"2014"	"2014"	"68 years"	"68"	"Female"	"F"	1360332
	"2014"	"2014"	"68 years"	"68"	"Male"	"M"	1210514
	"2014"	"2014"	"69 years"	"69"	"Female"	"F"	1347140
	"2014"	"2014"	"69 years"	"69"	"Male"	"M"	1186517
	"2014"	"2014"	"70 years"	"70"	"Female"	"F"	1316663
	"2014"	"2014"	"70 years"	"70"	"Male"	"M"	1148149
	"2014"	"2014"	"71 years"	"71"	"Female"	"F"	1350529
	"2014"	"2014"	"71 years"	"71"	"Male"	"M"	1168953
	"2014"	"2014"	"72 years"	"72"	"Female"	"F"	1183499
	"2014"	"2014"	"72 years"	"72"	"Male"	"M"	1010447
	"2014"	"2014"	"73 years"	"73"	"Female"	"F"	1089162
	"2014"	"2014"	"73 years"	"73"	"Male"	"M"	912503
	"2014"	"2014"	"74 years"	"74"	"Female"	"F"	1032550
	"2014"	"2014"	"74 years"	"74"	"Male"	"M"	856902
	"2014"	"2014"	"75 years"	"75"	"Female"	"F"	970717
	"2014"	"2014"	"75 years"	"75"	"Male"	"M"	802836
	"2014"	"2014"	"76 years"	"76"	"Female"	"F"	935895
	"2014"	"2014"	"76 years"	"76"	"Male"	"M"	757818
	"2014"	"2014"	"77 years"	"77"	"Female"	"F"	867124
	"2014"	"2014"	"77 years"	"77"	"Male"	"M"	689235
	"2014"	"2014"	"78 years"	"78"	"Female"	"F"	832126
	"2014"	"2014"	"78 years"	"78"	"Male"	"M"	648775
	"2014"	"2014"	"79 years"	"79"	"Female"	"F"	803389
	"2014"	"2014"	"79 years"	"79"	"Male"	"M"	610440
	"2014"	"2014"	"80 years"	"80"	"Female"	"F"	723683
	"2014"	"2014"	"80 years"	"80"	"Male"	"M"	539483
	"2014"	"2014"	"81 years"	"81"	"Female"	"F"	704558
	"2014"	"2014"	"81 years"	"81"	"Male"	"M"	510712
	"2014"	"2014"	"82 years"	"82"	"Female"	"F"	676247
	"2014"	"2014"	"82 years"	"82"	"Male"	"M"	476545
	"2014"	"2014"	"83 years"	"83"	"Female"	"F"	647593
	"2014"	"2014"	"83 years"	"83"	"Male"	"M"	441926
	"2014"	"2014"	"84 years"	"84"	"Female"	"F"	624675
	"2014"	"2014"	"84 years"	"84"	"Male"	"M"	410808
	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	4049767
	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	2104625
	"2015"	"2015"	"< 1 year"	"0"	"Female"	"F"	1943980
	"2015"	"2015"	"< 1 year"	"0"	"Male"	"M"	2031434
	"2015"	"2015"	"1 year"	"1"	"Female"	"F"	1940531
	"2015"	"2015"	"1 year"	"1"	"Male"	"M"	2034449
	"2015"	"2015"	"2 years"	"2"	"Female"	"F"	1939732
	"2015"	"2015"	"2 years"	"2"	"Male"	"M"	2027629
	"2015"	"2015"	"3 years"	"3"	"Female"	"F"	1943315
	"2015"	"2015"	"3 years"	"3"	"Male"	"M"	2031153
	"2015"	"2015"	"4 years"	"4"	"Female"	"F"	1964290
	"2015"	"2015"	"4 years"	"4"	"Male"	"M"	2055986
	"2015"	"2015"	"5 years"	"5"	"Female"	"F"	1967447
	"2015"	"2015"	"5 years"	"5"	"Male"	"M"	2050404
	"2015"	"2015"	"6 years"	"6"	"Female"	"F"	1968260
	"2015"	"2015"	"6 years"	"6"	"Male"	"M"	2049818
	"2015"	"2015"	"7 years"	"7"	"Female"	"F"	2030665
	"2015"	"2015"	"7 years"	"7"	"Male"	"M"	2116229
	"2015"	"2015"	"8 years"	"8"	"Female"	"F"	2038384
	"2015"	"2015"	"8 years"	"8"	"Male"	"M"	2127884
	"2015"	"2015"	"9 years"	"9"	"Female"	"F"	2021161
	"2015"	"2015"	"9 years"	"9"	"Male"	"M"	2110878
	"2015"	"2015"	"10 years"	"10"	"Female"	"F"	2016487
	"2015"	"2015"	"10 years"	"10"	"Male"	"M"	2102705
	"2015"	"2015"	"11 years"	"11"	"Female"	"F"	2022189
	"2015"	"2015"	"11 years"	"11"	"Male"	"M"	2105060
	"2015"	"2015"	"12 years"	"12"	"Female"	"F"	2008355
	"2015"	"2015"	"12 years"	"12"	"Male"	"M"	2088779
	"2015"	"2015"	"13 years"	"13"	"Female"	"F"	1999664
	"2015"	"2015"	"13 years"	"13"	"Male"	"M"	2080622
	"2015"	"2015"	"14 years"	"14"	"Female"	"F"	2047425
	"2015"	"2015"	"14 years"	"14"	"Male"	"M"	2134293
	"2015"	"2015"	"15 years"	"15"	"Female"	"F"	2075234
	"2015"	"2015"	"15 years"	"15"	"Male"	"M"	2171311
	"2015"	"2015"	"16 years"	"16"	"Female"	"F"	2043485
	"2015"	"2015"	"16 years"	"16"	"Male"	"M"	2137627
	"2015"	"2015"	"17 years"	"17"	"Female"	"F"	2047027
	"2015"	"2015"	"17 years"	"17"	"Male"	"M"	2142867
	"2015"	"2015"	"18 years"	"18"	"Female"	"F"	2059129
	"2015"	"2015"	"18 years"	"18"	"Male"	"M"	2152871
	"2015"	"2015"	"19 years"	"19"	"Female"	"F"	2074410
	"2015"	"2015"	"19 years"	"19"	"Male"	"M"	2180749
	"2015"	"2015"	"20 years"	"20"	"Female"	"F"	2118619
	"2015"	"2015"	"20 years"	"20"	"Male"	"M"	2236375
	"2015"	"2015"	"21 years"	"21"	"Female"	"F"	2162009
	"2015"	"2015"	"21 years"	"21"	"Male"	"M"	2285580
	"2015"	"2015"	"22 years"	"22"	"Female"	"F"	2192877
	"2015"	"2015"	"22 years"	"22"	"Male"	"M"	2326670
	"2015"	"2015"	"23 years"	"23"	"Female"	"F"	2259829
	"2015"	"2015"	"23 years"	"23"	"Male"	"M"	2382909
	"2015"	"2015"	"24 years"	"24"	"Female"	"F"	2314758
	"2015"	"2015"	"24 years"	"24"	"Male"	"M"	2413400
	"2015"	"2015"	"25 years"	"25"	"Female"	"F"	2316768
	"2015"	"2015"	"25 years"	"25"	"Male"	"M"	2402728
	"2015"	"2015"	"26 years"	"26"	"Female"	"F"	2227574
	"2015"	"2015"	"26 years"	"26"	"Male"	"M"	2305297
	"2015"	"2015"	"27 years"	"27"	"Female"	"F"	2179129
	"2015"	"2015"	"27 years"	"27"	"Male"	"M"	2247999
	"2015"	"2015"	"28 years"	"28"	"Female"	"F"	2143607
	"2015"	"2015"	"28 years"	"28"	"Male"	"M"	2207809
	"2015"	"2015"	"29 years"	"29"	"Female"	"F"	2155180
	"2015"	"2015"	"29 years"	"29"	"Male"	"M"	2215077
	"2015"	"2015"	"30 years"	"30"	"Female"	"F"	2179938
	"2015"	"2015"	"30 years"	"30"	"Male"	"M"	2225555
	"2015"	"2015"	"31 years"	"31"	"Female"	"F"	2120013
	"2015"	"2015"	"31 years"	"31"	"Male"	"M"	2147305
	"2015"	"2015"	"32 years"	"32"	"Female"	"F"	2156714
	"2015"	"2015"	"32 years"	"32"	"Male"	"M"	2175563
	"2015"	"2015"	"33 years"	"33"	"Female"	"F"	2159945
	"2015"	"2015"	"33 years"	"33"	"Male"	"M"	2169746
	"2015"	"2015"	"34 years"	"34"	"Female"	"F"	2139961
	"2015"	"2015"	"34 years"	"34"	"Male"	"M"	2142793
	"2015"	"2015"	"35 years"	"35"	"Female"	"F"	2173941
	"2015"	"2015"	"35 years"	"35"	"Male"	"M"	2193228
	"2015"	"2015"	"36 years"	"36"	"Female"	"F"	2049271
	"2015"	"2015"	"36 years"	"36"	"Male"	"M"	2047088
	"2015"	"2015"	"37 years"	"37"	"Female"	"F"	2011848
	"2015"	"2015"	"37 years"	"37"	"Male"	"M"	2004142
	"2015"	"2015"	"38 years"	"38"	"Female"	"F"	1997199
	"2015"	"2015"	"38 years"	"38"	"Male"	"M"	1977506
	"2015"	"2015"	"39 years"	"39"	"Female"	"F"	1937915
	"2015"	"2015"	"39 years"	"39"	"Male"	"M"	1920508
	"2015"	"2015"	"40 years"	"40"	"Female"	"F"	1994240
	"2015"	"2015"	"40 years"	"40"	"Male"	"M"	1983437
	"2015"	"2015"	"41 years"	"41"	"Female"	"F"	1940090
	"2015"	"2015"	"41 years"	"41"	"Male"	"M"	1913389
	"2015"	"2015"	"42 years"	"42"	"Female"	"F"	1976167
	"2015"	"2015"	"42 years"	"42"	"Male"	"M"	1936574
	"2015"	"2015"	"43 years"	"43"	"Female"	"F"	2062595
	"2015"	"2015"	"43 years"	"43"	"Male"	"M"	2026728
	"2015"	"2015"	"44 years"	"44"	"Female"	"F"	2181994
	"2015"	"2015"	"44 years"	"44"	"Male"	"M"	2141522
	"2015"	"2015"	"45 years"	"45"	"Female"	"F"	2200919
	"2015"	"2015"	"45 years"	"45"	"Male"	"M"	2176968
	"2015"	"2015"	"46 years"	"46"	"Female"	"F"	2090143
	"2015"	"2015"	"46 years"	"46"	"Male"	"M"	2059283
	"2015"	"2015"	"47 years"	"47"	"Female"	"F"	2048878
	"2015"	"2015"	"47 years"	"47"	"Male"	"M"	2014286
	"2015"	"2015"	"48 years"	"48"	"Female"	"F"	2057607
	"2015"	"2015"	"48 years"	"48"	"Male"	"M"	2010044
	"2015"	"2015"	"49 years"	"49"	"Female"	"F"	2095049
	"2015"	"2015"	"49 years"	"49"	"Male"	"M"	2047979
	"2015"	"2015"	"50 years"	"50"	"Female"	"F"	2223075
	"2015"	"2015"	"50 years"	"50"	"Male"	"M"	2168298
	"2015"	"2015"	"51 years"	"51"	"Female"	"F"	2272288
	"2015"	"2015"	"51 years"	"51"	"Male"	"M"	2198039
	"2015"	"2015"	"52 years"	"52"	"Female"	"F"	2274462
	"2015"	"2015"	"52 years"	"52"	"Male"	"M"	2190553
	"2015"	"2015"	"53 years"	"53"	"Female"	"F"	2272559
	"2015"	"2015"	"53 years"	"53"	"Male"	"M"	2182116
	"2015"	"2015"	"54 years"	"54"	"Female"	"F"	2305897
	"2015"	"2015"	"54 years"	"54"	"Male"	"M"	2202447
	"2015"	"2015"	"55 years"	"55"	"Female"	"F"	2321167
	"2015"	"2015"	"55 years"	"55"	"Male"	"M"	2224539
	"2015"	"2015"	"56 years"	"56"	"Female"	"F"	2251785
	"2015"	"2015"	"56 years"	"56"	"Male"	"M"	2138945
	"2015"	"2015"	"57 years"	"57"	"Female"	"F"	2242608
	"2015"	"2015"	"57 years"	"57"	"Male"	"M"	2120157
	"2015"	"2015"	"58 years"	"58"	"Female"	"F"	2224260
	"2015"	"2015"	"58 years"	"58"	"Male"	"M"	2087980
	"2015"	"2015"	"59 years"	"59"	"Female"	"F"	2150819
	"2015"	"2015"	"59 years"	"59"	"Male"	"M"	2005595
	"2015"	"2015"	"60 years"	"60"	"Female"	"F"	2135193
	"2015"	"2015"	"60 years"	"60"	"Male"	"M"	1984020
	"2015"	"2015"	"61 years"	"61"	"Female"	"F"	2057605
	"2015"	"2015"	"61 years"	"61"	"Male"	"M"	1890452
	"2015"	"2015"	"62 years"	"62"	"Female"	"F"	1983017
	"2015"	"2015"	"62 years"	"62"	"Male"	"M"	1812451
	"2015"	"2015"	"63 years"	"63"	"Female"	"F"	1907210
	"2015"	"2015"	"63 years"	"63"	"Male"	"M"	1737908
	"2015"	"2015"	"64 years"	"64"	"Female"	"F"	1855111
	"2015"	"2015"	"64 years"	"64"	"Male"	"M"	1675587
	"2015"	"2015"	"65 years"	"65"	"Female"	"F"	1810898
	"2015"	"2015"	"65 years"	"65"	"Male"	"M"	1635178
	"2015"	"2015"	"66 years"	"66"	"Female"	"F"	1759131
	"2015"	"2015"	"66 years"	"66"	"Male"	"M"	1580182
	"2015"	"2015"	"67 years"	"67"	"Female"	"F"	1739427
	"2015"	"2015"	"67 years"	"67"	"Male"	"M"	1560902
	"2015"	"2015"	"68 years"	"68"	"Female"	"F"	1810731
	"2015"	"2015"	"68 years"	"68"	"Male"	"M"	1622372
	"2015"	"2015"	"69 years"	"69"	"Female"	"F"	1343697
	"2015"	"2015"	"69 years"	"69"	"Male"	"M"	1186728
	"2015"	"2015"	"70 years"	"70"	"Female"	"F"	1329221
	"2015"	"2015"	"70 years"	"70"	"Male"	"M"	1161747
	"2015"	"2015"	"71 years"	"71"	"Female"	"F"	1297684
	"2015"	"2015"	"71 years"	"71"	"Male"	"M"	1122296
	"2015"	"2015"	"72 years"	"72"	"Female"	"F"	1328758
	"2015"	"2015"	"72 years"	"72"	"Male"	"M"	1140048
	"2015"	"2015"	"73 years"	"73"	"Female"	"F"	1162229
	"2015"	"2015"	"73 years"	"73"	"Male"	"M"	982959
